CE,CP,EPS1,FS1,FS2,PS1,PS2,PS3,PS4,PS5,PS6,SE,TS1,TS2,TS3,TS4,VS1,cooler_eff,valve_perc,pump_leak,accu_prs,stable
27.1295,1.7305000000000001,2425.6,7.4505,9.729,153.41,127.595,2.0,0.0,9.183,9.099,65.358,44.197,49.115,46.324,39.758,0.6214999999999999,20,80,2,100,0
27.113,1.72,2426.6,7.453,9.73,153.4,127.63,1.992,0.0,9.184,9.1,65.274,44.197,49.09,46.324,39.766,0.619,20,80,2,100,0
26.9925,1.7195,2424.8,7.454,9.720500000000001,153.35,127.575,2.0,0.0,9.181,9.095,65.25,44.207,49.113,46.332,39.836,0.615,20,80,2,100,0
27.125,1.721,2426.0,7.452,9.717,153.38,127.63,2.0,0.0,9.186,9.102,65.387,44.221000000000004,49.125,46.344,39.777,0.609,20,80,2,100,0
27.127000000000002,1.72,2421.8,7.4485,9.724,153.4,127.59,2.0,0.0,9.181,9.097,65.3135,44.209,49.121,46.402,39.844,0.612,20,80,2,100,0
27.067500000000003,1.716,2423.8,7.439,9.726500000000001,153.44,127.595,2.0,0.0,9.177,9.092,65.35300000000001,44.23,49.113,46.402,39.848,0.6125,20,90,2,100,0
27.387,1.7375,2423.8,7.449,9.726,153.43,127.61,2.0,0.0,9.182,9.095,65.205,44.215,49.137,46.402,39.766,0.606,20,90,2,100,0
27.6545,1.7585,2425.8,7.443,9.726,153.42,127.62,1.992,0.0,9.179,9.095,65.142,44.209,49.129000000000005,46.48,39.762,0.6034999999999999,20,90,2,100,0
27.836,1.7745,2425.8,7.446,9.733,153.43,127.60499999999999,2.0,0.0,9.183,9.1,65.05250000000001,44.207,49.1365,46.473,39.699,0.606,20,90,2,100,0
27.2925,1.742,2427.8,7.451,9.742,153.44,127.695,2.008,0.0,9.187,9.103,65.2175,44.207,49.123000000000005,46.398,39.766,0.588,20,90,2,100,0
27.47,1.751,2428.2,7.4435,9.74,153.46,127.66,2.023,0.0,9.186,9.102,65.088,44.215,49.1465,46.41,39.742,0.603,20,90,2,100,0
27.6625,1.7635,2428.6,7.446,9.734,153.46,127.69,2.008,0.0,9.186,9.1,65.16550000000001,44.203,49.162,46.402,39.687,0.608,20,90,2,100,0
27.649500000000003,1.767,2423.8,7.439500000000001,9.73,153.43,127.64,2.008,0.0,9.181,9.095,65.175,44.207,49.125,46.402,39.691,0.604,20,90,2,100,0
27.5935,1.756,2425.8,7.439,9.728,153.45,127.65,2.008,0.0,9.181,9.095,65.18299999999999,44.1875,49.113,46.398,39.703,0.602,20,90,2,100,0
27.3205,1.7345000000000002,2425.4,7.4384999999999994,9.731,153.43,127.52000000000001,2.008,0.0,9.181,9.095,65.265,44.195,49.109,46.322,39.754,0.6074999999999999,20,90,2,100,0
27.4285,1.7415,2425.4,7.4455,9.733,153.43,127.63,2.0,0.0,9.184,9.099,65.327,44.203,49.121,46.3925,39.766,0.6034999999999999,20,100,2,100,0
27.272,1.726,2432.4,7.448,9.739,153.52,127.69,2.0,0.0,9.194,9.108,65.094,44.209,49.119,46.324,39.766,0.6125,20,100,2,100,0
27.2955,1.74,2432.2,7.465,9.744,153.5,127.66,2.008,0.0,9.193,9.109,65.1225,44.199,49.114999999999995,46.398,39.77,0.6105,20,100,2,100,0
27.261499999999998,1.7395,2419.6,7.4485,9.73,153.52,127.685,2.0,0.0,9.177,9.092,65.4045,44.211,49.123000000000005,46.406,39.77,0.606,20,100,2,100,0
27.2115,1.7349999999999999,2419.6,7.4435,9.720500000000001,153.51,127.66,2.0,0.0,9.17,9.085,65.4165,44.199,49.113,46.3555,39.758,0.6,20,100,2,100,0
27.512500000000003,1.7559999999999998,2419.4,7.4485,9.721,153.51,127.685,2.0,0.0,9.17,9.083,65.4435,44.193,49.133,46.379,39.691,0.605,20,100,2,100,0
27.378,1.7429999999999999,2419.6,7.439,9.726,153.48,127.5,2.0,0.0,9.17,9.083,65.362,44.203,49.111000000000004,46.32,39.691,0.611,20,100,2,100,0
27.148,1.7235,2420.8,7.439500000000001,9.728,153.5,127.66,2.0,0.0,9.168,9.082,65.308,44.197,49.086,46.316,39.762,0.6085,20,100,2,100,0
27.430999999999997,1.7440000000000002,2421.6,7.439,9.728,153.48,127.655,2.008,0.0,9.175,9.09,65.294,44.195,49.117000000000004,46.316,39.6815,0.602,20,100,2,100,0
27.51,1.7555,2422.6,7.442,9.728,153.46,127.645,2.0,0.0,9.175,9.088,65.256,44.193,49.123000000000005,46.309,39.609,0.6025,20,100,2,100,0
27.302500000000002,1.7485,2411.8,7.561,9.73,153.67,127.84,2.031,0.0,9.175,9.087,66.653,44.195,49.096000000000004,46.316,39.691,0.6105,20,100,1,100,1
27.302,1.7405,2408.8,7.546,9.731,153.56,127.73,2.023,0.0,9.174,9.087,66.75,44.193,49.123000000000005,46.316,39.691,0.606,20,73,1,100,0
27.621,1.7585,2409.6,7.559,9.731,153.59,127.76,2.031,0.0,9.175,9.087,66.6525,44.199,49.131,46.32,39.676,0.6094999999999999,20,73,1,100,0
27.802,1.766,2410.2,7.557,9.73,153.61,127.775,2.031,0.0,9.176,9.09,66.714,44.203,49.127,46.32,39.598,0.6054999999999999,20,73,1,100,0
27.705,1.761,2411.5,7.551,9.733,153.58,127.73,2.023,0.0,9.173,9.085,66.6395,44.207,49.107,46.316,39.6855,0.6085,20,73,1,100,0
27.154,1.727,2411.6,7.557,9.74,153.59,127.78,2.023,0.0,9.179,9.092,66.757,44.193,49.123000000000005,46.324,39.766,0.6054999999999999,20,73,1,100,0
27.192999999999998,1.7345000000000002,2411.8,7.559,9.7365,153.61,127.765,2.031,0.0,9.179,9.093,66.71600000000001,44.211,49.115,46.316,39.703,0.6074999999999999,20,73,1,100,0
27.506999999999998,1.755,2409.8,7.5585,9.731,153.61,127.755,2.023,0.0,9.175,9.088,66.8345,44.211,49.129000000000005,46.316,39.664,0.616,20,73,1,100,0
27.701,1.7635,2403.6,7.5665,9.726,153.59,127.79,2.023,0.0,9.169,9.082,67.076,44.191,49.1505,46.316,39.605,0.6145,20,73,1,100,0
27.701,1.759,2407.8,7.564500000000001,9.728,153.64,127.84,2.023,0.0,9.173,9.087,66.961,44.195,49.123000000000005,46.316,39.609,0.6074999999999999,20,73,1,100,0
27.875500000000002,1.7694999999999999,2409.6,7.572,9.733,153.63,127.84,2.031,0.0,9.177,9.093,66.815,44.153999999999996,49.117000000000004,46.318,39.596000000000004,0.612,20,73,1,100,0
27.813499999999998,1.7645,2409.6,7.568,9.733,153.64,127.87,2.023,0.0,9.177,9.092,66.9265,44.113,49.105,46.301,39.609,0.609,20,80,1,100,0
27.311999999999998,1.734,2412.0,7.571,9.739,153.67,127.815,2.031,0.0,9.183,9.098,66.87,44.1545,49.1055,46.309,39.691,0.605,20,80,1,100,0
27.5805,1.752,2407.6,7.559,9.738,153.59,127.775,2.031,0.0,9.186,9.1,66.8895,44.1875,49.1095,46.316,39.617,0.6074999999999999,20,80,1,100,0
27.838,1.773,2407.8,7.563,9.712,153.62,127.75,2.031,0.0,9.187,9.101,66.8305,44.108999999999995,49.107,46.316,39.605,0.6025,20,80,1,100,0
27.61,1.7595,2407.6,7.556,9.71,153.59,127.81,2.023,0.0,9.186,9.1,66.88499999999999,44.108999999999995,49.1055,46.301,39.598,0.608,20,80,1,100,0
27.789,1.775,2407.8,7.567,9.713,153.63,127.83,2.023,0.0,9.186,9.099,66.839,44.1035,49.115,46.305,39.531,0.5974999999999999,20,80,1,100,0
27.311999999999998,1.734,2409.4,7.569,9.717,153.61,127.84,2.023,0.0,9.186,9.101,66.923,44.120999999999995,49.066500000000005,46.268,39.687,0.61,20,80,1,100,0
27.453000000000003,1.7405,2409.6,7.555,9.713,153.61,127.715,2.023,0.0,9.184,9.099,66.894,44.113,49.053,46.251999999999995,39.609,0.6114999999999999,20,80,1,100,0
27.502499999999998,1.7440000000000002,2411.6,7.559,9.711500000000001,153.63,127.79,2.031,0.0,9.186,9.1,66.76,44.113,49.0685,46.254,39.605,0.608,20,80,1,100,0
27.412,1.7405,2411.8,7.561,9.717,153.62,127.81,2.023,0.0,9.191,9.106,66.752,44.113,49.057,46.266,39.687,0.6094999999999999,20,80,1,100,0
27.126,1.725,2413.8,7.561,9.726500000000001,153.69,127.87,2.023,0.0,9.191,9.106,66.7575,44.111,49.045,46.254,39.691,0.611,20,90,1,100,0
27.2035,1.7349999999999999,2413.6,7.57,9.739,153.65,127.83,2.023,0.0,9.189,9.102,66.71549999999999,44.152,49.0585,46.295,39.699,0.6165,20,90,1,100,0
27.2395,1.732,2414.2,7.574,9.74,153.63,127.79,2.008,0.0,9.193,9.106,66.7105,44.184,49.0995,46.257999999999996,39.689,0.618,20,90,1,100,0
27.3135,1.74,2412.0,7.569,9.733,153.64,127.87,2.008,0.0,9.181,9.094,66.7405,44.193,49.092,46.297,39.687,0.617,20,90,1,100,0
27.4315,1.7455,2412.8,7.566,9.735,153.67,127.815,2.031,0.0,9.183,9.097,66.76650000000001,44.182,49.111000000000004,46.266,39.6485,0.609,20,90,1,100,0
27.4225,1.7435,2413.6,7.566,9.734,153.69,127.825,2.031,0.0,9.179,9.094,66.783,44.105,49.082,46.309,39.6855,0.6074999999999999,20,90,1,100,0
27.468,1.7435,2413.8,7.571,9.735,153.65,127.825,2.031,0.0,9.184,9.097,66.796,44.117,49.125,46.262,39.617,0.6145,20,90,1,100,0
27.360500000000002,1.7415,2412.4,7.568,9.7395,153.65,127.875,2.023,0.0,9.183,9.097,66.8925,44.1465,49.111000000000004,46.307,39.691,0.604,20,90,1,100,0
27.274,1.73,2411.4,7.5634999999999994,9.735,153.69,127.815,2.023,0.0,9.181,9.094,66.853,44.150499999999994,49.111000000000004,46.266,39.691,0.6054999999999999,20,90,1,100,0
27.1245,1.724,2412.2,7.5585,9.735,153.67,127.84,2.008,0.0,9.182,9.097,66.798,44.184,49.109,46.301,39.75,0.61,20,90,1,100,0
27.375500000000002,1.743,2410.6,7.574,9.734,153.72,127.88499999999999,2.008,0.0,9.184,9.099,66.742,44.193,49.0995,46.309,39.684,0.6094999999999999,20,100,1,100,0
27.5,1.745,2409.6,7.559,9.737,153.7,127.855,2.008,0.0,9.186,9.101,66.73150000000001,44.1465,49.117000000000004,46.262,39.609,0.6085,20,100,1,100,0
27.435499999999998,1.742,2409.6,7.569,9.735,153.72,127.925,2.008,0.0,9.182,9.097,66.828,44.126999999999995,49.108999999999995,46.305,39.689,0.599,20,100,1,100,0
27.207,1.7285,2409.6,7.5600000000000005,9.735,153.7,127.92,2.023,0.0,9.182,9.097,66.812,44.193,49.096000000000004,46.299,39.703,0.609,20,100,1,100,0
27.2555,1.7345000000000002,2409.6,7.565,9.739,153.69,127.84,2.031,0.0,9.184,9.1,66.83,44.193,49.0975,46.305,39.699,0.6074999999999999,20,100,1,100,0
27.19,1.7185000000000001,2410.0,7.561999999999999,9.74,153.72,127.86500000000001,2.023,0.0,9.186,9.102,66.803,44.191,49.121,46.305,39.703,0.6045,20,100,1,100,0
27.228,1.726,2409.6,7.5565,9.741,153.69,127.875,2.023,0.0,9.182,9.097,66.9065,44.193,49.107,46.3125,39.768,0.6094999999999999,20,100,1,100,0
27.006500000000003,1.7125,2409.6,7.563,9.739,153.72,127.89,2.023,0.0,9.179,9.094,66.7935,44.193,49.111000000000004,46.297,39.768,0.6025,20,100,1,100,0
27.0645,1.7175,2404.6,7.561999999999999,9.733,153.66,127.88,2.023,0.0,9.173,9.087,66.892,44.197,49.125,46.316,39.77,0.611,20,100,1,100,0
27.2815,1.7285,2409.8,7.564,9.728,153.69,127.84,2.008,0.0,9.171,9.085,66.929,44.199,49.153999999999996,46.309,39.751999999999995,0.6114999999999999,20,100,1,100,0
27.1065,1.7245,2399.6,7.805,9.729,154.12,128.20999999999998,2.062,0.0,9.169,9.082,69.3185,44.199,49.162,46.3455,39.766,0.61,20,100,0,100,1
27.129,1.7225000000000001,2401.8,7.806,9.728,154.02,128.17,2.078,0.0,9.166,9.08,69.291,44.266,49.203,46.318,39.766,0.603,20,73,0,100,0
27.152,1.734,2403.6,7.816,9.735,154.02,128.15,2.062,0.0,9.172,9.086,69.30099999999999,44.2535,49.2205,46.398,39.777,0.601,20,73,0,100,0
27.2505,1.74,2401.6,7.807,9.727,154.05,128.155,2.062,0.0,9.1645,9.08,69.4015,44.295,49.273,46.473,39.836,0.599,20,73,0,100,0
27.3585,1.75,2398.6,7.807,9.724,154.04,128.14499999999998,2.078,0.0,9.16,9.075,69.49350000000001,44.314499999999995,49.289,46.473,39.836,0.6025,20,73,0,100,0
27.2745,1.743,2397.6,7.797499999999999,9.723,154.06,128.14499999999998,2.078,0.0,9.156,9.071,69.3925,44.369,49.295,46.48,39.844,0.604,20,73,0,100,0
27.2155,1.747,2399.6,7.8,9.726,154.05,128.12,2.078,0.0,9.158,9.073,69.328,44.358999999999995,49.301,46.484,39.836,0.605,20,73,0,100,0
27.1705,1.7425000000000002,2399.6,7.804,9.726,154.02,128.10500000000002,2.086,0.0,9.156,9.07,69.366,44.363,49.299,46.492,39.844,0.6065,20,73,0,100,0
27.2085,1.7465000000000002,2399.6,7.798500000000001,9.724,154.0,128.085,2.078,0.0,9.153,9.066,69.344,44.43,49.367000000000004,46.492,39.844,0.6045,20,73,0,100,0
27.195500000000003,1.746,2399.6,7.796,9.723,154.04,128.075,2.086,0.0,9.154,9.068,69.32900000000001,44.43,49.361,46.484,39.844,0.6045,20,73,0,100,0
27.3795,1.764,2401.4,7.8025,9.726,154.01,128.07,2.086,0.0,9.156,9.069,69.432,44.434,49.3885,46.562,39.846000000000004,0.6074999999999999,20,73,0,100,0
27.34,1.762,2399.6,7.8004999999999995,9.726,154.02,128.11,2.078,0.0,9.158,9.073,69.35,44.4355,49.393,46.566,39.848,0.6045,20,80,0,100,0
27.429,1.7635,2397.3,7.801,9.721,154.0,128.03,2.078,0.0,9.153,9.066,69.4325,44.43,49.3985,46.566,39.844,0.6105,20,80,0,100,0
27.505499999999998,1.764,2397.4,7.798,9.723,154.0,128.09,2.078,0.0,9.152,9.066,69.351,44.445,49.375,46.574,39.846000000000004,0.6125,20,80,0,100,0
27.521,1.7645,2397.6,7.798,9.724,154.02,128.09,2.078,0.0,9.155,9.069,69.4355,44.437,49.4025,46.562,39.844,0.608,20,80,0,100,0
27.444,1.7675,2395.2,7.81,9.726,154.0,128.125,2.086,0.0,9.156,9.068,69.49549999999999,44.441,49.3885,46.574,39.844,0.607,20,80,0,100,0
27.4505,1.768,2394.0,7.807,9.724,154.02,128.075,2.086,0.0,9.151,9.065,69.4995,44.437,49.379,46.578,39.844,0.612,20,80,0,100,0
27.461,1.765,2393.8,7.813000000000001,9.72,154.02,128.15,2.086,0.0,9.147,9.062,69.639,44.434,49.4025,46.564,39.836,0.6134999999999999,20,80,0,100,0
27.461,1.7675,2393.2,7.8175,9.723500000000001,154.02,128.125,2.078,0.0,9.147,9.061,69.56649999999999,44.367,49.381,46.574,39.84,0.607,20,80,0,100,0
27.421,1.767,2392.0,7.805,9.724,154.02,128.125,2.062,0.0,9.147,9.061,69.5765,44.363,49.371,46.566,39.836,0.6094999999999999,20,80,0,100,0
27.335,1.7605,2391.8,7.8,9.722,153.99,128.14499999999998,2.078,0.0,9.148,9.063500000000001,69.66,44.437,49.377,46.5175,39.84,0.609,20,80,0,100,0
27.372,1.766,2391.2,7.798,9.72,154.02,128.13,2.078,0.0,9.147,9.062,69.52449999999999,44.367,49.373,46.564,39.832,0.6105,20,90,0,100,0
27.2905,1.7519999999999998,2391.8,7.801,9.724,154.04,128.14,2.086,0.0,9.149,9.064,69.6195,44.369,49.370999999999995,46.537000000000006,39.844,0.607,20,90,0,100,0
27.494,1.763,2397.4,7.8035,9.73,154.06,128.135,2.078,0.0,9.154,9.069,69.4195,44.4355,49.367,46.559,39.844,0.606,20,90,0,100,0
27.349,1.759,2397.8,7.806,9.728,154.02,128.11,2.062,0.0,9.153,9.07,69.392,44.432,49.3925,46.562,39.848,0.5945,20,90,0,100,0
27.392,1.755,2397.6,7.798,9.726,154.02,128.075,2.062,0.0,9.148,9.064,69.29599999999999,44.437,49.387,46.566,39.855,0.601,20,90,0,100,0
27.329,1.74,2397.8,7.8025,9.726,154.02,128.13,2.078,0.0,9.142,9.061,69.3745,44.434,49.3985,46.562,39.928,0.6005,20,90,0,100,0
27.2805,1.75,2399.6,7.799,9.727,154.02,128.02,2.062,0.0,9.146,9.063,69.265,44.445,49.3945,46.566,39.926,0.598,20,90,0,100,0
27.4395,1.759,2399.8,7.808,9.722,154.0,128.11,2.055,0.0,9.144,9.061,69.3435,44.437,49.408500000000004,46.578,39.863,0.593,20,90,0,100,0
27.481,1.7654999999999998,2401.6,7.798,9.722,154.04,128.065,2.078,0.0,9.142,9.059,69.42099999999999,44.445,49.449,46.645,39.859,0.6005,20,90,0,100,0
27.292,1.752,2397.8,7.807,9.726,154.02,128.05,2.062,0.0,9.147,9.063,69.4245,44.445,49.4415,46.566,39.926,0.591,20,90,0,100,0
27.276,1.762,2397.8,7.809,9.722,153.99,128.08,2.078,0.0,9.141,9.057,69.3295,44.441,49.4415,46.648,39.924,0.5934999999999999,20,100,0,100,0
27.359,1.778,2398.0,7.808,9.724,154.0,128.13,2.078,0.0,9.146,9.061,69.435,44.445,49.4355,46.648,39.859,0.5954999999999999,20,100,0,100,0
27.350499999999997,1.7625,2399.2,7.81,9.724,154.08,128.185,2.062,0.0,9.147,9.063,69.458,44.449,49.445,46.578,39.855,0.598,20,100,0,100,0
27.3115,1.765,2399.2,7.8035,9.723,154.08,128.15,2.078,0.0,9.142,9.059,69.298,44.445,49.449,46.656,39.926,0.603,20,100,0,100,0
27.3615,1.7614999999999998,2392.2,7.7965,9.72,154.04,128.14499999999998,2.078,0.0,9.137,9.053,69.55449999999999,44.434,49.43,46.656,39.93,0.6094999999999999,20,100,0,100,0
27.365000000000002,1.7595,2391.6,7.802,9.722,154.05,128.055,2.086,0.0,9.142,9.058,69.52250000000001,44.437,49.439499999999995,46.652,39.93,0.607,20,100,0,100,0
27.386000000000003,1.7645,2391.6,7.7965,9.717,154.05,128.15,2.078,0.0,9.141,9.055,69.606,44.437,49.4845,46.574,39.848,0.601,20,100,0,100,0
27.644,1.7845,2393.2,7.798500000000001,9.717,154.06,128.18,2.055,0.0,9.141,9.055,69.405,44.445,49.461,46.66,39.848,0.6014999999999999,20,100,0,100,0
27.3095,1.766,2395.4,7.7995,9.724,154.1,128.2,2.055,0.0,9.144,9.058,69.42699999999999,44.437,49.457,46.656,39.926,0.6005,20,100,0,100,0
27.393,1.768,2397.6,7.804,9.726,154.1,128.2,2.062,0.0,9.146,9.061,69.28899999999999,44.4355,49.443,46.656,39.922,0.588,20,100,0,100,0
27.3635,1.764,2403.8,7.804,9.729,154.08,128.16,2.078,0.0,9.153,9.066,69.12950000000001,44.434,49.443,46.656,39.926,0.591,20,100,0,90,1
27.4315,1.765,2403.6,7.8035,9.733,154.07,128.165,2.078,0.0,9.156,9.069,69.27250000000001,44.434,49.403999999999996,46.578,39.926,0.595,20,100,0,90,1
27.5215,1.7654999999999998,2403.6,7.8035,9.731,154.06,128.14,2.062,0.0,9.158,9.073,69.28399999999999,44.445,49.387,46.566,39.848,0.598,20,100,0,90,1
27.563499999999998,1.7679999999999998,2400.0,7.806,9.726,154.05,128.14,2.086,0.0,9.153,9.068,69.314,44.434,49.3805,46.566,39.844,0.599,20,100,0,90,1
27.328000000000003,1.757,2396.0,7.8125,9.723,154.02,128.13,2.062,0.0,9.148,9.063,69.5055,44.434,49.3965,46.551,39.848,0.597,20,100,0,90,1
27.2845,1.7545,2389.8,7.806,9.72,154.05,128.175,2.086,0.0,9.146,9.06,69.577,44.4355,49.416,46.551,39.855,0.6025,20,100,0,90,1
27.298000000000002,1.7605,2391.6,7.814,9.719,154.04,128.14499999999998,2.086,0.0,9.142,9.057,69.5675,44.432,49.4105,46.566,39.848,0.6005,20,100,0,90,1
27.353,1.7639999999999998,2392.6,7.8125,9.723,154.02,128.14499999999998,2.086,0.0,9.144,9.059,69.559,44.3925,49.4005,46.574,39.848,0.6025,20,100,0,90,1
27.2195,1.7475,2397.2,7.8095,9.729,154.07,128.16,2.078,0.0,9.153,9.069,69.3455,44.3945,49.3965,46.492,39.844,0.6,20,100,0,90,1
27.436,1.766,2398.4,7.802,9.729,154.06,128.19,2.086,0.0,9.149,9.066,69.327,44.3925,49.379,46.562,39.848,0.6025,20,100,0,90,1
27.35,1.754,2427.6,7.4645,9.728,153.45,127.71000000000001,2.008,0.0,9.158,9.075,65.356,44.363,49.379,46.484,39.785,0.6045,20,100,2,90,1
27.46,1.76,2419.8,7.458,9.7335,153.38,127.66,1.992,0.0,9.164,9.08,65.636,44.211,49.297,46.48,39.77,0.6114999999999999,20,73,2,90,0
27.2855,1.7425000000000002,2421.6,7.4595,9.74,153.38,127.67,2.008,0.0,9.175,9.09,65.603,44.203,49.245999999999995,46.398,39.766,0.603,20,73,2,90,0
27.194000000000003,1.7365,2419.8,7.4495000000000005,9.744,153.39,127.68,2.023,0.0,9.181,9.097,65.509,44.1485,49.191500000000005,46.309,39.766,0.6134999999999999,20,73,2,90,0
27.4085,1.7405,2420.4,7.458,9.744,153.38,127.695,2.008,0.0,9.186,9.102,65.4305,44.114999999999995,49.117000000000004,46.305,39.691,0.605,20,73,2,90,0
27.618000000000002,1.7545,2419.6,7.455,9.742,153.39,127.66,2.023,0.0,9.186,9.102,65.449,44.113,49.086,46.305,39.613,0.6065,20,73,2,90,0
27.2745,1.73,2420.0,7.448,9.746,153.41,127.695,2.008,0.0,9.186,9.102,65.4485,44.0975,49.055,46.263999999999996,39.691,0.605,20,73,2,90,0
27.2125,1.726,2419.8,7.4425,9.742,153.4,127.655,2.008,0.0,9.181,9.097,65.4305,44.1035,49.051,46.277,39.699,0.6045,20,73,2,90,0
27.444499999999998,1.7385000000000002,2419.8,7.45,9.7385,153.39,127.66,2.023,0.0,9.181,9.097,65.42349999999999,44.1035,49.039,46.277,39.664,0.602,20,73,2,90,0
27.246000000000002,1.727,2419.8,7.448,9.741,153.39,127.66,2.008,0.0,9.179,9.095,65.44,44.1035,49.031,46.262,39.703,0.596,20,73,2,90,0
27.399,1.7335,2417.8,7.448,9.74,153.39,127.66,2.008,0.0,9.177,9.094,65.5895,44.114999999999995,49.039,46.278999999999996,39.699,0.5965,20,73,2,90,0
27.2135,1.724,2417.6,7.454,9.739,153.43,127.675,2.008,0.0,9.177,9.092,65.53,44.113,49.031,46.2715,39.703,0.6025,20,80,2,90,0
27.397,1.732,2417.6,7.445,9.737,153.43,127.73,2.008,0.0,9.173,9.089,65.56450000000001,44.125,49.043,46.316,39.699,0.599,20,80,2,90,0
27.439,1.7365,2417.4,7.4505,9.731,153.46,127.66,2.0,0.0,9.169,9.083,65.4445,44.113,49.039,46.316,39.699,0.6045,20,80,2,90,0
27.369,1.74,2417.2,7.446,9.733,153.445,127.74,2.0,0.0,9.171,9.087,65.489,44.105,49.047,46.316,39.691,0.605,20,80,2,90,0
27.293,1.739,2415.6,7.448,9.731,153.42,127.685,2.008,0.0,9.17,9.085,65.54249999999999,44.07599999999999,49.031,46.32,39.699,0.6014999999999999,20,80,2,90,0
27.250999999999998,1.7205,2416.0,7.448,9.734,153.42,127.67,2.008,0.0,9.169,9.083,65.568,44.114999999999995,49.039,46.309,39.766,0.6,20,80,2,90,0
27.39,1.7355,2417.6,7.447,9.733,153.42,127.7,2.008,0.0,9.169,9.083,65.467,44.120999999999995,49.039,46.316,39.699,0.604,20,80,2,90,0
27.490000000000002,1.737,2414.0,7.439,9.731,153.48,127.655,2.023,0.0,9.17,9.085,65.64949999999999,44.113,49.051,46.310500000000005,39.699,0.6045,20,80,2,90,0
27.347,1.7360000000000002,2413.6,7.435,9.736,153.45,127.765,2.008,0.0,9.17,9.085,65.557,44.117,49.043,46.318,39.699,0.618,20,80,2,90,0
27.1855,1.7175,2418.4,7.441,9.74,153.46,127.68,2.008,0.0,9.17,9.086,65.408,44.195,49.051,46.316,39.777,0.613,20,80,2,90,0
27.354,1.7255,2420.2,7.447,9.734,153.53,127.765,2.023,0.0,9.17,9.085,65.432,44.197,49.043,46.32,39.758,0.614,20,90,2,90,0
27.703,1.7555,2415.0,7.438,9.726,153.48,127.75,2.023,0.0,9.165,9.08,65.518,44.120999999999995,49.053,46.334,39.691,0.613,20,90,2,90,0
27.753,1.759,2419.1,7.442,9.720500000000001,153.48,127.72,2.023,0.0,9.179,9.095,65.451,44.117,49.043,46.32,39.609,0.6165,20,90,2,90,0
27.896,1.7730000000000001,2415.8,7.4384999999999994,9.721,153.51,127.74,2.023,0.0,9.182,9.098,65.4545,44.117,49.055,46.316,39.527,0.6154999999999999,20,90,2,90,0
28.009500000000003,1.7745,2416.0,7.444,9.726,153.5,127.765,2.008,0.0,9.184,9.1,65.5085,44.053,49.039,46.305,39.527,0.616,20,90,2,90,0
27.7965,1.764,2417.8,7.4365000000000006,9.73,153.5,127.73,2.008,0.0,9.182,9.097,65.48,44.0665,49.031,46.301,39.609,0.615,20,90,2,90,0
27.3435,1.73,2416.2,7.4435,9.731,153.51,127.775,2.023,0.0,9.181,9.097,65.485,44.049,49.039,46.257999999999996,39.691,0.6125,20,90,2,90,0
27.7245,1.7505,2417.8,7.438,9.724,153.51,127.74,2.008,0.0,9.181,9.097,65.56,44.113,49.039,46.27,39.607,0.602,20,90,2,90,0
27.877499999999998,1.7625,2417.8,7.448,9.726,153.56,127.81,2.0,0.0,9.179,9.094,65.5655,44.108999999999995,49.031,46.262,39.605,0.6134999999999999,20,90,2,90,0
27.3625,1.7360000000000002,2415.6,7.4485,9.727,153.51,127.775,2.0,0.0,9.179,9.094,65.608,44.081999999999994,49.039,46.2735,39.691,0.613,20,90,2,90,0
27.304000000000002,1.7305000000000001,2415.8,7.452500000000001,9.731,153.54,127.81,2.0,0.0,9.184,9.099,65.61250000000001,44.113,49.031,46.278999999999996,39.699,0.6074999999999999,20,100,2,90,0
27.584,1.7405,2415.8,7.4535,9.73,153.56,127.82,2.0,0.0,9.178,9.094,65.58099999999999,44.1075,49.031,46.2735,39.699,0.6094999999999999,20,100,2,90,0
27.367,1.73,2417.6,7.4455,9.73,153.54,127.78,2.0,0.0,9.182,9.099,65.52799999999999,44.120999999999995,49.035,46.318,39.701,0.609,20,100,2,90,0
27.438499999999998,1.7385000000000002,2417.8,7.45,9.727,153.58,127.73,1.992,0.0,9.179,9.097,65.513,44.16,49.053,46.309,39.687,0.601,20,100,2,90,0
27.409,1.7335,2417.4,7.4415,9.727,153.53,127.81,1.992,0.0,9.174,9.09,65.4605,44.156499999999994,49.043,46.309,39.699,0.6085,20,100,2,90,0
27.5415,1.7360000000000002,2415.6,7.4445,9.722,153.52,127.67,1.992,0.0,9.172,9.088,65.486,44.16,49.041,46.316,39.699,0.608,20,100,2,90,0
27.7775,1.754,2415.8,7.439500000000001,9.7225,153.56,127.62,2.008,0.0,9.175,9.092,65.453,44.113,49.055,46.2715,39.609,0.608,20,100,2,90,0
27.685,1.745,2417.6,7.4455,9.724,153.56,127.785,2.0,0.0,9.175,9.092,65.444,44.162000000000006,49.043,46.305,39.684,0.612,20,100,2,90,0
27.3555,1.7265000000000001,2417.6,7.445,9.722,153.5,127.735,2.0,0.0,9.17,9.085,65.463,44.16,49.051,46.305,39.701,0.61,20,100,2,90,0
27.6175,1.749,2416.0,7.4265,9.719,153.54,127.79,2.008,0.0,9.17,9.085,65.41499999999999,44.125,49.051,46.316,39.619,0.6074999999999999,20,100,2,90,0
27.3615,1.734,2405.8,7.5504999999999995,9.723,153.75,127.94999999999999,2.031,0.0,9.17,9.085,66.918,44.1875,49.043,46.309,39.691,0.612,20,100,1,90,1
